,NP Name,trail_id,name,trail_type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,"length, miles","ascent, ft","descent, ft","high, ft","low, ft",latitude,longitude,conditionStatus,conditionDetails,conditionDate
2677,Joshua Tree,7018976,Willow Hole Trail,Trail,A nice trail allows visitors to see something different.,blue,4.4,8,"Twentynine Palms, California",https://www.hikingproject.com/trail/7018976/willow-hole-trail,https://cdn2.apstatic.com/photos/hike/7019305_sqsmall_1554836718.jpg,https://cdn2.apstatic.com/photos/hike/7019305_small_1554836718.jpg,https://cdn2.apstatic.com/photos/hike/7019305_smallMed_1554836718.jpg,https://cdn2.apstatic.com/photos/hike/7019305_medium_1554836718.jpg,2.3,24,-123,4158,4043,34.0571,-116.1796,Unknown,,1970-01-01 00:00:00
2678,Joshua Tree,7047765,Guadalupe Trail,Trail,The Guadalupe Trail is an old Cahuilla Indian trail from the top of Boo Hoff to Cactus Springs Trail,black,3.5,2,"La Quinta, California",https://www.hikingproject.com/trail/7047765/guadalupe-trail,https://cdn2.apstatic.com/photos/hike/7044706_sqsmall_1555530900.jpg,https://cdn2.apstatic.com/photos/hike/7044706_small_1555530900.jpg,https://cdn2.apstatic.com/photos/hike/7044706_smallMed_1555530900.jpg,https://cdn2.apstatic.com/photos/hike/7044706_medium_1555530900.jpg,5.8,2921,-447,4811,1902,33.6105,-116.3216,Unknown,,1970-01-01 00:00:00
2679,Joshua Tree,7047254,Randall Henderson Shortcut,Connector,,greenBlue,0.0,0,"Palm Desert, California",https://www.hikingproject.com/trail/7047254/randall-henderson-shortcut,,,,,0.1,16,-1,1280,1264,33.6656,-116.3966,Unknown,,1970-01-01 00:00:00
2680,Joshua Tree,7016881,Indian Cove Nature Trail,Trail,"Very straightforward, easy to follow nature trail with didactic signage.",blue,3.8,4,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016881/indian-cove-nature-trail,https://cdn2.apstatic.com/photos/hike/7018924_sqsmall_1554832267.jpg,https://cdn2.apstatic.com/photos/hike/7018924_small_1554832267.jpg,https://cdn2.apstatic.com/photos/hike/7018924_smallMed_1554832267.jpg,https://cdn2.apstatic.com/photos/hike/7018924_medium_1554832267.jpg,0.6,51,-56,3352,3296,34.0949,-116.1685,Unknown,,1970-01-01 00:00:00
2681,Joshua Tree,7047253,Randall Henderson Shortcut,Connector,,blue,0.0,0,"Palm Desert, California",https://www.hikingproject.com/trail/7047253/randall-henderson-shortcut,https://cdn2.apstatic.com/photos/hike/7043873_sqsmall_1555109170.jpg,https://cdn2.apstatic.com/photos/hike/7043873_small_1555109170.jpg,https://cdn2.apstatic.com/photos/hike/7043873_smallMed_1555109170.jpg,https://cdn2.apstatic.com/photos/hike/7043873_medium_1555109170.jpg,0.0,0,-6,1127,1122,33.6665,-116.3998,Unknown,,1970-01-01 00:00:00
2682,Joshua Tree,7049317,Covington Crest,Trail,Needs Adoption,green,0.0,0,"Sky Valley, California",https://www.hikingproject.com/trail/7049317/covington-crest,,,,,2.4,106,-284,5039,4835,33.9864,-116.3026,Unknown,,1970-01-01 00:00:00
2683,Joshua Tree,7047030,Randall Henderson Trail,Trail,"A short, easy Palm Desert trail.",greenBlue,3.7,3,"Rancho Mirage, California",https://www.hikingproject.com/trail/7047030/randall-henderson-trail,https://cdn2.apstatic.com/photos/hike/7043873_sqsmall_1555109170.jpg,https://cdn2.apstatic.com/photos/hike/7043873_small_1555109170.jpg,https://cdn2.apstatic.com/photos/hike/7043873_smallMed_1555109170.jpg,https://cdn2.apstatic.com/photos/hike/7043873_medium_1555109170.jpg,2.4,426,-424,1413,987,33.6701,-116.4068,Unknown,,1970-01-01 00:00:00
2684,Joshua Tree,7013272,Art Smith Trail,Trail,To be written,blue,0.0,0,"Rancho Mirage, California",https://www.hikingproject.com/trail/7013272/art-smith-trail,https://cdn2.apstatic.com/photos/hike/7010291_sqsmall_1554398205.jpg,https://cdn2.apstatic.com/photos/hike/7010291_small_1554398205.jpg,https://cdn2.apstatic.com/photos/hike/7010291_smallMed_1554398205.jpg,https://cdn2.apstatic.com/photos/hike/7010291_medium_1554398205.jpg,8.0,2237,-876,2455,1025,33.6685,-116.4083,All Clear,Dry,2020-06-17 09:19:56
2685,Joshua Tree,7049311,Quail Springs Historic,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049311/quail-springs-historic,,,,,2.4,17,-179,3737,3564,34.0486,-116.2427,Unknown,,1970-01-01 00:00:00
2686,Joshua Tree,7031476,Window Loop Trail,Trail,A pleasant loop route leading through interesting geology and desert flora.,blue,3.5,2,"Joshua Tree, California",https://www.hikingproject.com/trail/7031476/window-loop-trail,https://cdn2.apstatic.com/photos/hike/7050771_sqsmall_1555691388.jpg,https://cdn2.apstatic.com/photos/hike/7050771_small_1555691388.jpg,https://cdn2.apstatic.com/photos/hike/7050771_smallMed_1555691388.jpg,https://cdn2.apstatic.com/photos/hike/7050771_medium_1555691388.jpg,1.9,183,-106,4145,4010,34.0692,-116.225,Unknown,,1970-01-01 00:00:00
2687,Joshua Tree,7049332,Big Pine Spur,Connector,,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049332/big-pine-spur,,,,,0.5,12,-47,4198,4151,34.0887,-116.2076,Unknown,,1970-01-01 00:00:00
2688,Joshua Tree,7049378,Samuelson West,Trail,Needs Summary,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049378/samuelson-west,,,,,1.2,73,-190,3896,3754,34.0584,-116.2452,Unknown,,1970-01-01 00:00:00
2689,Joshua Tree,7031485,Big Pine Trail,Trail,This is a great trail for making longer loops in the Maze area.,green,3.0,1,"Joshua Tree, California",https://www.hikingproject.com/trail/7031485/big-pine-trail,,,,,1.8,122,-241,4232,4055,34.0843,-116.2153,Unknown,,1970-01-01 00:00:00
2690,Joshua Tree,7031368,Covington Crest Trail,Trail,Needs Summary,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7031368/covington-crest-trail,,,,,1.6,125,-12,4945,4820,34.0097,-116.306,Unknown,,1970-01-01 00:00:00
2691,Joshua Tree,7049368,Panorama,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049368/panorama,,,,,3.0,267,-885,4259,3383,34.0652,-116.2441,Unknown,,1970-01-01 00:00:00
2692,Joshua Tree,7049353,Samuelson West,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049353/samuelson-west,,,,,0.3,0,-106,3760,3653,34.0586,-116.2545,Unknown,,1970-01-01 00:00:00
2693,Joshua Tree,7049295,Western Hills View,Connector,,blueBlack,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049295/western-hills-view,,,,,0.1,53,-40,4397,4344,34.086,-116.2304,Unknown,,1970-01-01 00:00:00
2694,Joshua Tree,7049308,Lower Covington Flat,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049308/lower-covington-flat,,,,,2.0,236,-190,4705,4475,34.0277,-116.302,Unknown,,1970-01-01 00:00:00
2695,Joshua Tree,7031483,North View Trail,Trail,This is a tough to find but well worthwhile trail for hikers looking for a medium-length hike.,blue,4.5,4,"Joshua Tree, California",https://www.hikingproject.com/trail/7031483/north-view-trail,https://cdn2.apstatic.com/photos/hike/7040888_sqsmall_1555103168.jpg,https://cdn2.apstatic.com/photos/hike/7040888_small_1555103168.jpg,https://cdn2.apstatic.com/photos/hike/7040888_smallMed_1555103168.jpg,https://cdn2.apstatic.com/photos/hike/7040888_medium_1555103168.jpg,3.0,574,-366,4348,3977,34.081,-116.2403,Unknown,,1970-01-01 00:00:00
2696,Joshua Tree,7049389,North Side Connector,Connector,,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049389/north-side-connector,https://cdn2.apstatic.com/photos/hike/7040887_sqsmall_1555103166.jpg,https://cdn2.apstatic.com/photos/hike/7040887_small_1555103166.jpg,https://cdn2.apstatic.com/photos/hike/7040887_smallMed_1555103166.jpg,https://cdn2.apstatic.com/photos/hike/7040887_medium_1555103166.jpg,0.1,7,0,3959,3952,34.0814,-116.2411,Unknown,,1970-01-01 00:00:00
2697,Joshua Tree,7049294,North Canyon,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049294/north-canyon,,,,,1.4,19,-306,3952,3666,34.0814,-116.2411,Unknown,,1970-01-01 00:00:00
2698,Joshua Tree,7049381,Copper Mountain View,Connector,,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049381/copper-mountain-view,,,,,0.2,23,-48,4245,4198,34.0903,-116.231,Unknown,,1970-01-01 00:00:00
2699,Joshua Tree,7031480,The Maze Loop Trail,Trail,A longer loop for hikers seeking solitude and some of Joshua Tree's more scenic geologic features.,blue,3.6,5,"Joshua Tree, California",https://www.hikingproject.com/trail/7031480/the-maze-loop-trail,https://cdn2.apstatic.com/photos/hike/7050770_sqsmall_1555691386.jpg,https://cdn2.apstatic.com/photos/hike/7050770_small_1555691386.jpg,https://cdn2.apstatic.com/photos/hike/7050770_smallMed_1555691386.jpg,https://cdn2.apstatic.com/photos/hike/7050770_medium_1555691386.jpg,5.0,372,-368,4258,3959,34.0811,-116.2423,Unknown,,1970-01-01 00:00:00
2700,Joshua Tree,7049369,South Side,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049369/south-side,,,,,0.6,94,-73,4063,3971,34.0762,-116.2485,Unknown,,1970-01-01 00:00:00
2701,Joshua Tree,7031543,Covington Flats Crossover Road,Trail,A dirt access road in Covington Flat.,blue,3.0,1,"Joshua Tree, California",https://www.hikingproject.com/trail/7031543/covington-flats-crossover-road,,,,,1.8,410,0,5158,4747,34.0345,-116.3061,Unknown,,1970-01-01 00:00:00
2702,Joshua Tree,7049334,Covington Loop,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049334/covington-loop,,,,,2.0,126,-364,4806,4506,34.0346,-116.3062,Unknown,,1970-01-01 00:00:00
2703,Joshua Tree,7049393,Quail Springs Historic,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049393/quail-springs-historic,,,,,1.5,304,0,3783,3479,34.0636,-116.2736,Unknown,,1970-01-01 00:00:00
2704,Joshua Tree,7049424,Mary Wash,Trail,Needs Summary,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049424/mary-wash,,,,,1.2,0,-109,3471,3362,34.0638,-116.2737,Unknown,,1970-01-01 00:00:00
2705,Joshua Tree,7049426,North Side,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049426/north-side,,,,,1.3,19,-357,3800,3462,34.0866,-116.2522,Unknown,,1970-01-01 00:00:00
2706,Joshua Tree,7049293,Burro Loop,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049293/burro-loop,,,,,4.1,708,-715,3503,3016,34.099,-116.2402,Unknown,,1970-01-01 00:00:00
2707,Joshua Tree,7049379,Rocky View Loop,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049379/rocky-view-loop,,,,,1.3,139,-377,3519,3203,34.099,-116.2402,Unknown,,1970-01-01 00:00:00
2708,Joshua Tree,7049425,North and South Side,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049425/north-and-south-side,,,,,0.8,1,-199,3744,3546,34.0887,-116.2538,Unknown,,1970-01-01 00:00:00
2709,Joshua Tree,7031542,Eureka Peak Road,Trail,"A relatively steep dirt road up the southeast side of the fifth tallest peak in the park, Eureka Peak.",blue,3.0,1,"Joshua Tree, California",https://www.hikingproject.com/trail/7031542/eureka-peak-road,,,,,1.3,367,-67,5463,5096,34.0245,-116.3315,Unknown,,1970-01-01 00:00:00
2710,Joshua Tree,7049390,North Side Access,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049390/north-side-access,,,,,0.4,0,-99,3691,3592,34.0901,-116.2538,Unknown,,1970-01-01 00:00:00
2711,Joshua Tree,7049392,Mary,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049392/mary,,,,,1.2,244,-75,3631,3389,34.0746,-116.2743,Unknown,,1970-01-01 00:00:00
2712,Joshua Tree,7049324,North And South Side Connector,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049324/north-and-south-side-connector,,,,,0.7,56,-88,3692,3604,34.0884,-116.2602,Unknown,,1970-01-01 00:00:00
2713,Joshua Tree,7049370,Bigfoot,Trail,Needs Summary,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049370/bigfoot,,,,,5.1,820,-411,4151,3384,34.0769,-116.2748,Unknown,,1970-01-01 00:00:00
2714,Joshua Tree,7049299,Covington Loop,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049299/covington-loop,,,,,1.1,30,-362,5222,4889,34.0315,-116.3305,Unknown,,1970-01-01 00:00:00
2715,Joshua Tree,7049328,West Access,Trail,Needs Adoption,green,4.0,1,"Joshua Tree, California",https://www.hikingproject.com/trail/7049328/west-access,https://cdn2.apstatic.com/photos/hike/7064855_sqsmall_1574389281.jpg,https://cdn2.apstatic.com/photos/hike/7064855_small_1574389281.jpg,https://cdn2.apstatic.com/photos/hike/7064855_smallMed_1574389281.jpg,https://cdn2.apstatic.com/photos/hike/7064855_medium_1574389281.jpg,0.9,76,-16,3538,3463,34.1005,-116.2514,Unknown,,1970-01-01 00:00:00
2716,Joshua Tree,7049292,West Access,Connector,,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049292/west-access,,,,,0.2,1,-17,3520,3503,34.0951,-116.2631,Unknown,,1970-01-01 00:00:00
2717,Joshua Tree,7049382,North Side,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049382/north-side,https://cdn2.apstatic.com/photos/hike/7040887_sqsmall_1555103166.jpg,https://cdn2.apstatic.com/photos/hike/7040887_small_1555103166.jpg,https://cdn2.apstatic.com/photos/hike/7040887_smallMed_1555103166.jpg,https://cdn2.apstatic.com/photos/hike/7040887_medium_1555103166.jpg,1.7,455,-8,3972,3526,34.0951,-116.2631,Unknown,,1970-01-01 00:00:00
2718,Joshua Tree,7049412,Social Trail,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049412/social-trail,,,,,0.3,4,-43,3143,3102,34.1094,-116.2534,Unknown,,1970-01-01 00:00:00
2719,Joshua Tree,7031541,Eureka Peak Summit Spur,Connector,,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7031541/eureka-peak-summit-spur,https://cdn2.apstatic.com/photos/hike/7031378_sqsmall_1554930921.jpg,https://cdn2.apstatic.com/photos/hike/7031378_small_1554930921.jpg,https://cdn2.apstatic.com/photos/hike/7031378_smallMed_1554930921.jpg,https://cdn2.apstatic.com/photos/hike/7031378_medium_1554930921.jpg,0.1,35,0,5489,5455,34.0315,-116.3497,Unknown,,1970-01-01 00:00:00
2720,Joshua Tree,7049411,Burro Loop,Trail,Needs Adoption,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049411/burro-loop,,,,,0.7,93,-24,3172,3093,34.1111,-116.2548,Unknown,,1970-01-01 00:00:00
2721,Joshua Tree,7049313,Cactus Cove View,Connector,,green,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049313/cactus-cove-view,,,,,0.2,0,-42,3874,3832,34.0775,-116.2961,Unknown,,1970-01-01 00:00:00
2722,Joshua Tree,7050677,Jack Millers Cabin Trail,Trail,This is an out-and-back extension to the Cactus Spring Trail.,black,5.0,1,"La Quinta, California",https://www.hikingproject.com/trail/7050677/jack-millers-cabin-trail,https://cdn2.apstatic.com/photos/hike/7047156_sqsmall_1555536465.jpg,https://cdn2.apstatic.com/photos/hike/7047156_small_1555536465.jpg,https://cdn2.apstatic.com/photos/hike/7047156_smallMed_1555536465.jpg,https://cdn2.apstatic.com/photos/hike/7047156_medium_1555536465.jpg,1.3,382,-23,2903,2544,33.5013,-116.3086,Unknown,,1970-01-01 00:00:00
2723,Joshua Tree,7049413,Bigfoot,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049413/bigfoot,,,,,7.9,462,-2343,5289,3409,34.0338,-116.3517,Unknown,,1970-01-01 00:00:00
2724,Joshua Tree,7030532,Deerhorn Trail,Trail,Needs summary and description.,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7030532/deerhorn-trail,,,,,2.2,639,-216,5256,4691,34.0503,-116.3412,Unknown,,1970-01-01 00:00:00
2725,Joshua Tree,7049364,Nolina Cove,Trail,Needs Adoption,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049364/nolina-cove,,,,,0.3,33,-55,4520,4479,34.0721,-116.3203,Unknown,,1970-01-01 00:00:00
2726,Joshua Tree,7049298,Bigfoot Spur,Trail,Needs Adoption,black,0.0,0,"Yucca Valley, California",https://www.hikingproject.com/trail/7049298/bigfoot-spur,,,,,0.7,284,-48,4812,4527,34.0506,-116.3616,Unknown,,1970-01-01 00:00:00
2727,Joshua Tree,7049376,Canyon View,Trail,Needs Adoption,black,0.0,0,"Yucca Valley, California",https://www.hikingproject.com/trail/7049376/canyon-view,,,,,1.5,277,-379,4587,4360,34.0516,-116.3624,Unknown,,1970-01-01 00:00:00
2728,Joshua Tree,7031363,Cliff Trail Cutoff,Connector,,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7031363/cliff-trail-cutoff,,,,,0.2,24,-66,4306,4241,34.0614,-116.3587,Unknown,,1970-01-01 00:00:00
2729,Joshua Tree,7049377,Cliff,Connector,,blue,0.0,0,"Joshua Tree, California",https://www.hikingproject.com/trail/7049377/cliff,,,,,0.2,64,0,4270,4206,34.0641,-116.3585,Unknown,,1970-01-01 00:00:00
2730,Joshua Tree,7050546,Villager Peak - Rabbit Peak Route,Trail,Needs Summary,blue,4.0,1,"Desert Shores, California",https://www.hikingproject.com/trail/7050546/villager-peak-rabbit-peak-route,,,,,4.0,1626,-734,6607,5206,33.3883,-116.219,Unknown,,1970-01-01 00:00:00
2731,Joshua Tree,7047879,Cactus Spring Trail,Trail,A very demanding but extremely rewarding trail.,blueBlack,4.0,2,"Rancho Mirage, California",https://www.hikingproject.com/trail/7047879/cactus-spring-trail,https://cdn2.apstatic.com/photos/hike/7045156_sqsmall_1555531942.jpg,https://cdn2.apstatic.com/photos/hike/7045156_small_1555531942.jpg,https://cdn2.apstatic.com/photos/hike/7045156_smallMed_1555531942.jpg,https://cdn2.apstatic.com/photos/hike/7045156_medium_1555531942.jpg,21.0,2068,-5587,5139,524,33.58,-116.4502,Unknown,,1970-01-01 00:00:00
2732,Joshua Tree,7031362,Cliff Trail,Trail,Needs Summary,blue,0.0,0,"Yucca Valley, California",https://www.hikingproject.com/trail/7031362/cliff-trail,,,,,1.4,443,-137,4549,4132,34.066,-116.3635,Unknown,,1970-01-01 00:00:00
2733,Joshua Tree,7031544,Lower Covington Flat Road,Trail,A dirt access road to Covington Flat and the backcountry registration site.,blue,3.0,2,"Joshua Tree, California",https://www.hikingproject.com/trail/7031544/lower-covington-flat-road,,,,,5.0,602,-79,4739,4147,34.0762,-116.3527,Unknown,,1970-01-01 00:00:00
2734,Joshua Tree,7018977,Fault Trail,Connector,,blue,0.0,0,"Yucca Valley, California",https://www.hikingproject.com/trail/7018977/fault-trail,,,,,0.4,90,-34,4237,4146,34.0686,-116.3698,Unknown,,1970-01-01 00:00:00
2735,Joshua Tree,7049301,Boundary Trail East,Trail,Needs Adoption,green,0.0,0,"Yucca Valley, California",https://www.hikingproject.com/trail/7049301/boundary-trail-east,,,,,1.3,91,-98,3997,3934,34.0744,-116.3686,All Clear,,2020-03-25 09:50:25
2736,Joshua Tree,7016903,Panorama Loop Trail,Trail,Climb up to the western ridge of the Black Rock Canyon camp area in Joshua Tree National Park.,blueBlack,4.0,7,"Yucca Valley, California",https://www.hikingproject.com/trail/7016903/panorama-loop-trail,https://cdn2.apstatic.com/photos/hike/7027988_sqsmall_1554917351.jpg,https://cdn2.apstatic.com/photos/hike/7027988_small_1554917351.jpg,https://cdn2.apstatic.com/photos/hike/7027988_smallMed_1554917351.jpg,https://cdn2.apstatic.com/photos/hike/7027988_medium_1554917351.jpg,2.5,708,-583,5147,4439,34.0538,-116.3966,Unknown,,1970-01-01 00:00:00
2737,Joshua Tree,7018974,Eureka Peak Trail,Trail,"A fun trail to the top of Eureka Peak, Joshua Tree's 5th tallest peak.",blue,4.0,1,"Yucca Valley, California",https://www.hikingproject.com/trail/7018974/eureka-peak-trail,https://cdn2.apstatic.com/photos/hike/7031378_sqsmall_1554930921.jpg,https://cdn2.apstatic.com/photos/hike/7031378_small_1554930921.jpg,https://cdn2.apstatic.com/photos/hike/7031378_smallMed_1554930921.jpg,https://cdn2.apstatic.com/photos/hike/7031378_medium_1554930921.jpg,5.3,1529,-427,5467,3938,34.0762,-116.3697,Unknown,,1970-01-01 00:00:00
